"VAR","Variable","UNIT","Measure","COU","Country","YEA","Year","Value","Flag Codes","Flags"
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2019","2019",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2020","2020",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2021","2021",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2022","2022",0,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2010","2010",4.3,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2011","2011",2.9,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2012","2012",4,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2013","2013",4.4,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2014","2014",3.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2015","2015",3.9,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2016","2016",4.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2017","2017",2.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2018","2018",1.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2019","2019",1.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2020","2020",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LVA","Latvia","2021","2021",0.6,,
"DISASRAB","Self-reported absence from work due to illness","JOUPANNB","Number of days lost per person per year","LVA","Latvia","2014","2014",19.4,,
"DISASRAB","Self-reported absence from work due to illness","JOUPANNB","Number of days lost per person per year","LVA","Latvia","2019","2019",21.3,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2010","2010",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2011","2011",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2012","2012",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2013","2013",1.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2014","2014",0.4,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2015","2015",1.7,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2016","2016",0.8,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2017","2017",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2018","2018",1.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2019","2019",29.8,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2020","2020",0.1,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2021","2021",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2022","2022",0,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2010","2010",2.3,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2011","2011",2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2012","2012",0.8,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2013","2013",1.2,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2014","2014",0.9,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2015","2015",1.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2016","2016",1.1,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2017","2017",0.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2018","2018",0.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2019","2019",0.5,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2020","2020",0.4,,
"COMDIHPB","Incidence of hepatitis B","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2021","2021",0.3,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2010","2010",0.6,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2011","2011",1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2012","2012",5.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2013","2013",2.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2014","2014",4.9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2015","2015",2.1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2016","2016",1.2,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2017","2017",0.7,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2018","2018",1,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2019","2019",0.9,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2020","2020",2.4,,
"COMDIPER","Incidence of pertussis","PERCMTTX","Incidence per 100 000 population","LTU","Lithuania","2021","2021",0,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2010","2010",5.4,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2011","2011",5.5,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2012","2012",5.9,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2013","2013",6.2,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2014","2014",6.5,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2015","2015",7.8,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2016","2016",8.2,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2017","2017",8.8,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2018","2018",8.9,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2019","2019",8.6,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2020","2020",10.9,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2021","2021",9.3,,
"DISASRAB","Self-reported absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2014","2014",24.4,,
"DISASRAB","Self-reported absence from work due to illness","JOUPANNB","Number of days lost per person per year","LTU","Lithuania","2019","2019",26.2,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LVA","Latvia","2018","2018",14.9,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LVA","Latvia","2019","2019",14.6,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LVA","Latvia","2020","2020",16.3,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LVA","Latvia","2021","2021",18.5,,
"DISACPAB","Compensated absence from work due to illness","JOUPANNB","Number of days lost per person per year","LVA","Latvia","2022","2022",20.1,,
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2010","2010",599,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2011","2011",645,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2012","2012",685,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2013","2013",694,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2014","2014",738,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2015","2015",874,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2016","2016",979,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2017","2017",969,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2018","2018",1635,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2019","2019",1218,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2020","2020",919,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2021","2021",792,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NOMBRENB","Number","CRI","Costa Rica","2022","2022",633,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2010","2010",13.1,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2011","2011",13.9,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2012","2012",14.6,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2013","2013",14.8,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2014","2014",15.5,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2015","2015",18.1,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2016","2016",20,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2017","2017",19.6,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2018","2018",32.7,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2019","2019",24.1,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2020","2020",18,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2021","2021",15.3,"D","Difference in methodology"
"COMDAIDS","Acquired immunodeficiency syndrome (AIDS)","NEWCASTX","Incidence per 100 000 population","CRI","Costa Rica","2022","2022",12.1,"D","Difference in methodology"
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","COL","Colombia","2018","2018",83.3,,
"SRHSMGHE","Good/very good health, males aged 15+","PERCALEF","% of population (crude rate)","COL","Colombia","2019","2019",83.6,,
"SRHSMGHB","Good/very good health, males aged 25-44","PERCALEF","% of population (crude rate)","COL","Colombia","2018","2018",89.4,,
"SRHSMGHB","Good/very good health, males aged 25-44","PERCALEF","% of population (crude rate)","COL","Colombia","2019","2019",89.9,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","COL","Colombia","2018","2018",54.2,,
"SRHSFGHD","Good/very good health, females aged 65+","PERCALEF","% of population (crude rate)","COL","Colombia","2019","2019",52.5,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2010","2010",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2011","2011",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2012","2012",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2013","2013",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2014","2014",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2015","2015",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2016","2016",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2017","2017",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2018","2018",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2019","2019",0.2,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2020","2020",0,,
"COMDIMEA","Incidence of measles","PERCMTTX","Incidence per 100 000 population","CRI","Costa Rica","2021","2021",0,,
